"Location","SitsinState","GeoID_Description_1","GeoVintage_1","GeoID_Name_1","GeoID_1","GeoID_Formatted_1","avtt_20202024","TimeFrame_1","GeoID_Description_2","GeoVintage_2","GeoID_Name_2","GeoID_2","GeoID_Formatted_2","avmv_20202024","TimeFrame_2","GeoID_Description_3","GeoVintage_3","GeoID_Name_3","GeoID_3","GeoID_Formatted_3","d4a_2021","TimeFrame_3","GeoID_Description_4","GeoVintage_4","GeoID_Name_4","GeoID_4","GeoID_Formatted_4","d4c_2021","TimeFrame_4"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219011","040134219011","=""040134219011""","588.75","2021","Block Group, 2010","2010","040134219011","040134219011","=""040134219011""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219012","040134219012","=""040134219012""","466.71","2021","Block Group, 2010","2010","040134219012","040134219012","=""040134219012""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219021","040134219021","=""040134219021""","308.46","2021","Block Group, 2010","2010","040134219021","040134219021","=""040134219021""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219022","040134219022","=""040134219022""","622.28","2021","Block Group, 2010","2010","040134219022","040134219022","=""040134219022""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219023","040134219023","=""040134219023""","627.64","2021","Block Group, 2010","2010","040134219023","040134219023","=""040134219023""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134219024","040134219024","=""040134219024""","477.44","2021","Block Group, 2010","2010","040134219024","040134219024","=""040134219024""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223011","040134223011","=""040134223011""","602.16","2021","Block Group, 2010","2010","040134223011","040134223011","=""040134223011""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223012","040134223012","=""040134223012""","410.38","2021","Block Group, 2010","2010","040134223012","040134223012","=""040134223012""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223013","040134223013","=""040134223013""","536.45","2021","Block Group, 2010","2010","040134223013","040134223013","=""040134223013""","14.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223021","040134223021","=""040134223021""","576.68","2021","Block Group, 2010","2010","040134223021","040134223021","=""040134223021""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223022","040134223022","=""040134223022""","437.21","2021","Block Group, 2010","2010","040134223022","040134223022","=""040134223022""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223023","040134223023","=""040134223023""","320.53","2021","Block Group, 2010","2010","040134223023","040134223023","=""040134223023""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134223024","040134223024","=""040134223024""","631.67","2021","Block Group, 2010","2010","040134223024","040134223024","=""040134223024""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225011","040134225011","=""040134225011""","498.90","2021","Block Group, 2010","2010","040134225011","040134225011","=""040134225011""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225012","040134225012","=""040134225012""","734.93","2021","Block Group, 2010","2010","040134225012","040134225012","=""040134225012""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225013","040134225013","=""040134225013""","1009.86","2021","Block Group, 2010","2010","040134225013","040134225013","=""040134225013""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225014","040134225014","=""040134225014""","997.79","2021","Block Group, 2010","2010","040134225014","040134225014","=""040134225014""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225021","040134225021","=""040134225021""","866.36","2021","Block Group, 2010","2010","040134225021","040134225021","=""040134225021""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225022","040134225022","=""040134225022""","886.48","2021","Block Group, 2010","2010","040134225022","040134225022","=""040134225022""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225023","040134225023","=""040134225023""","372.83","2021","Block Group, 2010","2010","040134225023","040134225023","=""040134225023""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225024","040134225024","=""040134225024""","618.26","2021","Block Group, 2010","2010","040134225024","040134225024","=""040134225024""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225031","040134225031","=""040134225031""","826.13","2021","Block Group, 2010","2010","040134225031","040134225031","=""040134225031""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225032","040134225032","=""040134225032""","387.58","2021","Block Group, 2010","2010","040134225032","040134225032","=""040134225032""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225034","040134225034","=""040134225034""","383.56","2021","Block Group, 2010","2010","040134225034","040134225034","=""040134225034""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225042","040134225042","=""040134225042""","466.71","2021","Block Group, 2010","2010","040134225042","040134225042","=""040134225042""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225043","040134225043","=""040134225043""","394.29","2021","Block Group, 2010","2010","040134225043","040134225043","=""040134225043""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225133","040134225133","=""040134225133""","627.64","2021","Block Group, 2010","2010","040134225133","040134225133","=""040134225133""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85204","85204","85204","1.9","2020-2024","Block Group, 2010","2010","040134225142","040134225142","=""040134225142""","1154.70","2021","Block Group, 2010","2010","040134225142","040134225142","=""040134225142""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134201131","040134201131","=""040134201131""","594.12","2021","Block Group, 2010","2010","040134201131","040134201131","=""040134201131""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202021","040134202021","=""040134202021""","1110.45","2021","Block Group, 2010","2010","040134202021","040134202021","=""040134202021""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202022","040134202022","=""040134202022""","814.06","2021","Block Group, 2010","2010","040134202022","040134202022","=""040134202022""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202023","040134202023","=""040134202023""","891.84","2021","Block Group, 2010","2010","040134202023","040134202023","=""040134202023""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202081","040134202081","=""040134202081""","667.88","2021","Block Group, 2010","2010","040134202081","040134202081","=""040134202081""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202082","040134202082","=""040134202082""","670.56","2021","Block Group, 2010","2010","040134202082","040134202082","=""040134202082""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202092","040134202092","=""040134202092""","977.68","2021","Block Group, 2010","2010","040134202092","040134202092","=""040134202092""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202093","040134202093","=""040134202093""","488.17","2021","Block Group, 2010","2010","040134202093","040134202093","=""040134202093""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202101","040134202101","=""040134202101""","1107.77","2021","Block Group, 2010","2010","040134202101","040134202101","=""040134202101""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202103","040134202103","=""040134202103""","865.02","2021","Block Group, 2010","2010","040134202103","040134202103","=""040134202103""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202131","040134202131","=""040134202131""","498.90","2021","Block Group, 2010","2010","040134202131","040134202131","=""040134202131""","6.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202141","040134202141","=""040134202141""","439.89","2021","Block Group, 2010","2010","040134202141","040134202141","=""040134202141""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202142","040134202142","=""040134202142""","472.07","2021","Block Group, 2010","2010","040134202142","040134202142","=""040134202142""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202143","040134202143","=""040134202143""","653.13","2021","Block Group, 2010","2010","040134202143","040134202143","=""040134202143""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134202144","040134202144","=""040134202144""","669.22","2021","Block Group, 2010","2010","040134202144","040134202144","=""040134202144""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207061","040134207061","=""040134207061""","457.32","2021","Block Group, 2010","2010","040134207061","040134207061","=""040134207061""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207063","040134207063","=""040134207063""","909.28","2021","Block Group, 2010","2010","040134207063","040134207063","=""040134207063""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207081","040134207081","=""040134207081""","520.35","2021","Block Group, 2010","2010","040134207081","040134207081","=""040134207081""","6.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207082","040134207082","=""040134207082""","630.33","2021","Block Group, 2010","2010","040134207082","040134207082","=""040134207082""","6.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207101","040134207101","=""040134207101""","501.58","2021","Block Group, 2010","2010","040134207101","040134207101","=""040134207101""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134207102","040134207102","=""040134207102""","773.83","2021","Block Group, 2010","2010","040134207102","040134207102","=""040134207102""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134226241","040134226241","=""040134226241""","535.11","2021","Block Group, 2010","2010","040134226241","040134226241","=""040134226241""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134226251","040134226251","=""040134226251""","670.56","2021","Block Group, 2010","2010","040134226251","040134226251","=""040134226251""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134226252","040134226252","=""040134226252""","312.48","2021","Block Group, 2010","2010","040134226252","040134226252","=""040134226252""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","24","2020-2024","Zip Code Tabulation Area, 2020","2020","85205","85205","85205","1.7","2020-2024","Block Group, 2010","2010","040134226253","040134226253","=""040134226253""","519.01","2021","Block Group, 2010","2010","040134226253","040134226253","=""040134226253""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134207101","040134207101","=""040134207101""","501.58","2021","Block Group, 2010","2010","040134207101","040134207101","=""040134207101""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134207102","040134207102","=""040134207102""","773.83","2021","Block Group, 2010","2010","040134207102","040134207102","=""040134207102""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134207103","040134207103","=""040134207103""","392.95","2021","Block Group, 2010","2010","040134207103","040134207103","=""040134207103""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134225131","040134225131","=""040134225131""","928.06","2021","Block Group, 2010","2010","040134225131","040134225131","=""040134225131""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134225132","040134225132","=""040134225132""","586.07","2021","Block Group, 2010","2010","040134225132","040134225132","=""040134225132""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134225133","040134225133","=""040134225133""","627.64","2021","Block Group, 2010","2010","040134225133","040134225133","=""040134225133""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134225141","040134225141","=""040134225141""","685.31","2021","Block Group, 2010","2010","040134225141","040134225141","=""040134225141""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134225142","040134225142","=""040134225142""","1154.70","2021","Block Group, 2010","2010","040134225142","040134225142","=""040134225142""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226071","040134226071","=""040134226071""","1130.56","2021","Block Group, 2010","2010","040134226071","040134226071","=""040134226071""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226072","040134226072","=""040134226072""","767.12","2021","Block Group, 2010","2010","040134226072","040134226072","=""040134226072""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226073","040134226073","=""040134226073""","382.22","2021","Block Group, 2010","2010","040134226073","040134226073","=""040134226073""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226092","040134226092","=""040134226092""","612.89","2021","Block Group, 2010","2010","040134226092","040134226092","=""040134226092""","12.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226241","040134226241","=""040134226241""","535.11","2021","Block Group, 2010","2010","040134226241","040134226241","=""040134226241""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226242","040134226242","=""040134226242""","446.59","2021","Block Group, 2010","2010","040134226242","040134226242","=""040134226242""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226251","040134226251","=""040134226251""","670.56","2021","Block Group, 2010","2010","040134226251","040134226251","=""040134226251""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226252","040134226252","=""040134226252""","312.48","2021","Block Group, 2010","2010","040134226252","040134226252","=""040134226252""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226253","040134226253","=""040134226253""","519.01","2021","Block Group, 2010","2010","040134226253","040134226253","=""040134226253""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226261","040134226261","=""040134226261""","928.06","2021","Block Group, 2010","2010","040134226261","040134226261","=""040134226261""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226331","040134226331","=""040134226331""","822.11","2021","Block Group, 2010","2010","040134226331","040134226331","=""040134226331""","14.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226361","040134226361","=""040134226361""","453.30","2021","Block Group, 2010","2010","040134226361","040134226361","=""040134226361""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226371","040134226371","=""040134226371""","941.47","2021","Block Group, 2010","2010","040134226371","040134226371","=""040134226371""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226372","040134226372","=""040134226372""","623.62","2021","Block Group, 2010","2010","040134226372","040134226372","=""040134226372""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226381","040134226381","=""040134226381""","797.97","2021","Block Group, 2010","2010","040134226381","040134226381","=""040134226381""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","22","2020-2024","Zip Code Tabulation Area, 2020","2020","85206","85206","85206","1.6","2020-2024","Block Group, 2010","2010","040134226393","040134226393","=""040134226393""","989.75","2021","Block Group, 2010","2010","040134226393","040134226393","=""040134226393""","28.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","2.1","2020-2024","Block Group, 2010","2010","040134201131","040134201131","=""040134201131""","594.12","2021","Block Group, 2010","2010","040134201131","040134201131","=""040134201131""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","2.1","2020-2024","Block Group, 2010","2010","040134201132","040134201132","=""040134201132""","468.05","2021","Block Group, 2010","2010","040134201132","040134201132","=""040134201132""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","2.1","2020-2024","Block Group, 2010","2010","040134201141","040134201141","=""040134201141""","520.35","2021","Block Group, 2010","2010","040134201141","040134201141","=""040134201141""","3.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85207","85207","85207","2.1","2020-2024","Block Group, 2010","2010","040134226261","040134226261","=""040134226261""","928.06","2021","Block Group, 2010","2010","040134226261","040134226261","=""040134226261""","9.67","2021"
