ZIP,Unemployment_Rate,Labor_Force,Median_Income,Poverty_Rate,Percent_Bachelors,Commute_Time,Vehicles_per_Household,Percent_Public_Transit,Percent_Driving,Transportation_Score
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85044,2.7,66.75,96820.0,8.71,30.25,24.0,1.7,0.51,68.96,1.7583333333333333
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85048,4.79,70.17,122833.0,4.46,36.94,23.0,2.0,0.48,68.84,1.446078431372549
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85050,3.23,71.48,139836.0,4.47,34.15,23.0,1.9,0.05,71.64,1.5926470588235295
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85051,6.71,65.38,69189.0,13.83,12.2,27.0,1.8,1.51,81.49,1.727941176470588
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85053,7.3,68.98,70011.0,11.2,18.72,30.0,1.9,0.79,78.51,1.9504901960784313
85054,2.59,70.88,91507.0,11.59,39.14,20.0,1.5,0.0,67.06,1.7333333333333334
85085,3.66,73.92,128984.0,5.59,31.84,26.0,1.9,0.53,64.84,1.7220588235294119
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85201,5.86,72.07,67294.0,16.46,18.28,23.0,1.6,1.88,78.63,1.5735294117647056
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85202,5.02,73.78,71619.0,13.83,23.1,22.0,1.6,0.72,73.14,1.6774509803921567
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85203,4.8,66.63,73578.0,13.69,17.74,25.0,1.9,0.34,80.85,1.6833333333333333
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85204,4.81,69.63,72216.0,14.22,15.29,25.0,1.9,0.81,81.31,1.6142156862745098
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85205,3.6,54.19,73283.0,8.88,20.03,24.0,1.7,0.35,78.29,1.781862745098039
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85206,4.39,52.94,75607.0,8.62,21.48,22.0,1.6,0.05,77.86,1.7759803921568627
85207,3.42,61.54,108699.0,8.97,24.81,26.0,2.1,0.36,72.22,1.5803921568627448
85207,3.42,61.54,108699.0,8.97,24.81,26.0,2.1,0.36,72.22,1.5803921568627448
85207,3.42,61.54,108699.0,8.97,24.81,26.0,2.1,0.36,72.22,1.5803921568627448
85207,3.42,61.54,108699.0,8.97,24.81,26.0,2.1,0.36,72.22,1.5803921568627448
85208,5.47,55.46,69390.0,9.2,15.45,24.0,1.9,0.14,81.51,1.646078431372549
85208,5.47,55.46,69390.0,9.2,15.45,24.0,1.9,0.14,81.51,1.646078431372549
